timestep,ep_rew_mean,ep_rew_std,ep_len_mean,checkpoints_reached,lava_fraction,timeout_fraction,explained_variance,entropy_loss
224412,534.9066497142858,268.1630203817678,290.57142857142856,2.0078125,0.0,0.0,0.42704248428344727,-1.5808408044278621
226460,221.73348975,670.4947399662115,235.75,1.94287109375,0.0,0.0,0.5096043050289154,-1.5603089522570373
228508,589.8074238333332,470.2812172983222,364.8333333333333,2.669921875,0.0,0.0,0.44955021142959595,-1.5451574720442296
230556,425.22210144444443,941.2435443639502,233.44444444444446,1.62890625,0.0,0.0,0.4028511047363281,-1.535212618112564
232604,253.57515414285712,460.24504674484206,272.57142857142856,1.8056640625,0.0,0.0,0.20691770315170288,-1.5358306623995304
234652,560.721508142857,484.23648778366703,289.0,2.294921875,0.0,0.0,0.4933924078941345,-1.5907195720821619
236700,570.0086895714286,538.5215833030926,302.85714285714283,2.34423828125,0.0,0.0,0.4235348701477051,-1.5474071033298968
238748,51.40069055555556,482.0409686450806,219.66666666666666,1.48193359375,0.0,0.0,0.16495263576507568,-1.6094520296901464
240796,211.05020375000004,400.6188798331053,251.125,1.734375,0.0,0.0,0.3703024983406067,-1.550062930583954
242844,553.0052953333334,904.1106468926423,243.88888888888889,1.8125,0.0,0.0,0.35053932666778564,-1.5204052414745093
244892,253.84689737500003,414.49467322197336,245.0,1.6357421875,0.0,0.0,0.30695587396621704,-1.522962347790599
246940,1070.9826725714283,1274.7566660020968,314.7142857142857,2.94140625,0.0,0.0,0.40132230520248413,-1.5326123837381602
248988,224.39874462499998,597.7426330312485,253.75,2.083984375,0.0,0.0,0.17245382070541382,-1.5903642989695073
251036,523.6023415000001,641.2572037243026,282.3333333333333,2.388671875,0.0,0.0,0.3962438702583313,-1.6618045803159476
253084,483.18479928571423,1127.2329576043642,306.57142857142856,2.4658203125,0.0,0.0,0.4627530574798584,-1.5772404700517655
255132,778.6064528333335,1002.517273619327,352.1666666666667,2.3603515625,0.0,0.0,-0.061890363693237305,-1.6128013323992492
257180,756.5401107142858,934.9388177133887,311.42857142857144,1.87109375,0.0,0.0,0.2788130044937134,-1.5876856237649917
259228,946.2441105,1052.3013074158544,410.75,3.24169921875,0.0,0.0,-0.0791785717010498,-1.5332223817706108
261276,80.367251875,496.03937619239576,292.75,1.33544921875,0.0,0.0,-0.09319067001342773,-1.6538127694278955
263324,377.12253657142855,450.3477015260303,302.42857142857144,1.8466796875,0.0,0.0,0.0936657190322876,-1.6012931142002345
265372,118.250997875,379.63314041816534,260.25,1.55712890625,0.0,0.0,0.037420451641082764,-1.5621616836637258
267420,172.10602657142857,401.69895361105694,277.57142857142856,1.75390625,0.0,0.0,0.3850826025009155,-1.5891822032630443
269468,463.7699171428571,516.3117957703406,300.85714285714283,2.3056640625,0.0,0.0,0.405248761177063,-1.582027544081211
271516,283.52022100000005,349.45289437951743,282.0,1.71240234375,0.0,0.0,0.33653557300567627,-1.589542380347848
273564,366.8301675714286,373.2520341882293,288.85714285714283,2.044921875,0.0,0.0,0.40184342861175537,-1.6005292728543281
275612,340.57625137499997,531.996155991524,260.75,2.06103515625,0.0,0.0,0.4548344016075134,-1.5762784752994776
277660,295.25313137499995,439.3319839894868,260.25,1.68798828125,0.0,0.0,0.3423917293548584,-1.5563208799809218
280613,485.1459898333333,413.84840046409505,270.1666666666667,2.79296875,0.0,0.0,nan,nan
282661,777.6833288571428,632.3241596431461,350.0,1.99365234375,0.0,0.0,0.5274876058101654,-1.6606634300202132
